date,open,high,low,close,volume,average,barCount,SMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2025-06-16 09:54:00-04:00,533.3,533.69,533.05,533.19,230218.0,533.332,1269,532.2605,71.67245347621287,0.9722663331840522,-0.07436329475473968,1.0466296279387919
2025-06-16 09:55:00-04:00,533.2,533.79,533.15,533.68,148485.0,533.558,1055,532.358,74.75633231317613,0.9950164920489897,-0.04129050871184181,1.0363070007608315
2025-06-16 09:56:00-04:00,533.71,534.06,533.68,533.98,209381.0,533.851,1384,532.4680000000001,76.44694981515794,1.0254330952388955,-0.008699124417548942,1.0341322196564444
2025-06-16 09:57:00-04:00,533.99,534.12,533.82,533.86,132736.0,534.003,980,532.568,74.30333913569,1.028005270441895,-0.004901559371639719,1.0329068298135347
2025-06-16 09:58:00-04:00,533.88,533.96,533.52,533.65,172735.0,533.704,824,532.654,70.57382597294045,1.0015532108950538,-0.02508289513478479,1.0266361060298386
2025-06-16 09:59:00-04:00,533.64,533.79,533.63,533.73,67123.0,533.725,523,532.7295,71.1675447918693,0.9757967173937914,-0.040671510908837805,1.0164682283026292
2025-06-16 10:00:00-04:00,533.74,534.39,533.71,534.05,229507.0,534.167,1288,532.829,73.47311301414923,0.9700240034837861,-0.037155379855074555,1.0071793833388607
2025-06-16 10:01:00-04:00,534.08,534.29,533.96,534.22,90129.0,534.116,586,532.9335,74.6335962695674,0.9680080708934611,-0.03133704995631981,0.9993451208497809
2025-06-16 10:02:00-04:00,534.23,534.3,534.08,534.24,118653.0,534.196,728,533.046,74.77341866832424,0.9569926471159533,-0.033881978987062134,0.9908746261030155
2025-06-16 10:03:00-04:00,534.22,534.26,533.98,534.05,86256.0,534.076,503,533.1400000000001,70.78181135971288,0.922299735072329,-0.05485991282454927,0.9771596478968783
2025-06-16 10:04:00-04:00,534.05,534.18,533.85,534.16,144157.0,534.037,888,533.243,71.72296013960577,0.8933830691114508,-0.06702126302834199,0.9604043321397928
2025-06-16 10:05:00-04:00,534.19,534.31,534.08,534.2,157553.0,534.221,742,533.3285,72.07520685262377,0.8637374411465544,-0.07733351279459078,0.9410709539411451
2025-06-16 10:06:00-04:00,534.22,534.33,533.75,534.1,126458.0,534.0,760,533.423,69.73638507896261,0.8226904398504757,-0.0947044112725356,0.9173948511230113
2025-06-16 10:07:00-04:00,534.1,534.17,533.9,533.9,82488.0,534.07,515,533.534,65.18078593496826,0.7652013027683324,-0.12175483868374315,0.8869561414520756
2025-06-16 10:08:00-04:00,533.91,533.98,533.68,533.76,114022.0,533.864,597,533.6305,62.121562713884366,0.7002716221169294,-0.14934761546811703,0.8496192375850464
2025-06-16 10:09:00-04:00,533.75,533.95,533.55,533.62,118057.0,533.777,922,533.6805,59.132713103134606,0.6302523951436569,-0.17549347395311166,0.8057458690967686
2025-06-16 10:10:00-04:00,533.6,533.92,533.57,533.88,55841.0,533.784,430,533.7375,62.7200111461002,0.5889524036956573,-0.1734347723208891,0.7623871760165464
2025-06-16 10:11:00-04:00,533.89,534.1,533.81,534.1,41012.0,533.934,308,533.8175,65.4811131578349,0.5674330097840539,-0.15596333298599407,0.7233963427700479
2025-06-16 10:12:00-04:00,534.09,534.47,534.07,534.45,78311.0,534.355,522,533.9055000000001,69.36808086313606,0.5720268406536206,-0.12109560169314193,0.6931224423467626
2025-06-16 10:13:00-04:00,534.46,534.55,534.31,534.33,49952.0,534.405,319,533.9575000000001,66.5990972994291,0.5595345219255705,-0.10687033633695364,0.6664048582625242
2025-06-16 10:14:00-04:00,534.34,534.56,534.34,534.46,73121.0,534.464,506,534.021,68.0853660791584,0.5537410013047293,-0.09013108556623595,0.6438720868709652
2025-06-16 10:15:00-04:00,534.45,534.5,534.23,534.41,55844.0,534.374,303,534.0575,66.85319042342613,0.5389028754474339,-0.08397536913882508,0.622878244586259
2025-06-16 10:16:00-04:00,534.4,534.48,534.24,534.32,84456.0,534.383,501,534.0745,64.587379329637,0.5139567326765473,-0.08713720952776938,0.6010939422043167
2025-06-16 10:17:00-04:00,534.38,534.5,534.38,534.44,109362.0,534.429,528,534.1034999999999,66.23078920381785,0.49812762671444943,-0.08237305239189385,0.5805006791063433
2025-06-16 10:18:00-04:00,534.47,534.64,534.4,534.59,39014.0,534.508,314,534.1505,68.21636334533535,0.49201504937423124,-0.07078850378568968,0.5628035531599209
2025-06-16 10:19:00-04:00,534.63,534.69,534.51,534.61,155462.0,534.596,721,534.1945000000001,68.48246092061086,0.48321442553935867,-0.06367130209644978,0.5468857276358084
2025-06-16 10:20:00-04:00,534.63,534.66,534.5,534.6,54035.0,534.602,395,534.222,68.17512173247736,0.4700149119873913,-0.06149665251873371,0.531511564506125
2025-06-16 10:21:00-04:00,534.6,534.71,534.54,534.64,63245.0,534.649,266,534.243,68.77870087842365,0.4575080006632106,-0.05920285107433154,0.5167108517375422
2025-06-16 10:22:00-04:00,534.66,534.67,534.35,534.39,37651.0,534.501,294,534.2505,60.99277016940421,0.42255235218237885,-0.0753267996441307,0.49787915182650955
2025-06-16 10:23:00-04:00,534.38,534.45,534.28,534.36,42177.0,534.384,254,534.266,60.113355978186156,0.38795687428796555,-0.08793782203083522,0.47589469631880077
2025-06-16 10:24:00-04:00,534.38,534.66,534.38,534.51,63984.0,534.516,409,534.2835,62.986945463354864,0.36839680614514236,-0.08599831213892672,0.4543951182840691
2025-06-16 10:25:00-04:00,534.53,534.6,534.34,534.48,42813.0,534.463,320,534.2975,62.02450207335314,0.34648054983779275,-0.08633165475702109,0.43281220459481384
2025-06-16 10:26:00-04:00,534.47,534.57,534.36,534.54,40811.0,534.477,284,534.3195,63.23448698752864,0.3301475222484669,-0.08213174587707761,0.4122792681255445
2025-06-16 10:27:00-04:00,534.55,534.62,534.42,534.62,35350.0,534.51,264,534.3555,64.84295441572972,0.3199703921171704,-0.07384710080669932,0.3938174929238697
2025-06-16 10:28:00-04:00,534.62,534.84,534.62,534.81,124709.0,534.75,839,534.408,68.38103402785747,0.3235071660357107,-0.0562482615105272,0.3797554275462379
2025-06-16 10:29:00-04:00,534.83,534.88,534.75,534.81,61982.0,534.824,368,534.4675,68.38103402785747,0.32259145140176315,-0.04573118091557982,0.36832263231734297
2025-06-16 10:30:00-04:00,534.81,534.93,534.76,534.86,76788.0,534.859,472,534.5165,69.32324975603345,0.32218635929370976,-0.03690901841890659,0.35909537771261635
2025-06-16 10:31:00-04:00,534.86,534.9,534.74,534.8,48873.0,534.799,370,534.5515,66.75263481001174,0.3134110152284393,-0.0365474899873417,0.349958505215781
2025-06-16 10:32:00-04:00,534.83,534.99,534.78,534.98,86137.0,534.903,525,534.578,70.30960355799135,0.3173230845194439,-0.026108336557069678,0.3434314210765136
2025-06-16 10:33:00-04:00,534.96,535.06,534.84,534.97,78385.0,534.934,507,534.6099999999999,69.86242737444493,0.3159741577871955,-0.021965810631454474,0.33793996841865
2025-06-16 10:34:00-04:00,534.97,534.99,534.86,534.95,41764.0,534.929,279,534.6345,68.9183371831567,0.3097210196602873,-0.02257515900669016,0.33229617866697747
2025-06-16 10:35:00-04:00,534.96,535.03,534.84,534.91,115476.0,534.97,700,534.6595,66.96912499645838,0.29810136990658975,-0.027355847008310175,0.3254572169148999
2025-06-16 10:36:00-04:00,534.9,534.98,534.61,534.71,141402.0,534.78,808,534.679,58.118155610615666,0.269646073149147,-0.044648915012602375,0.3142949881617494
2025-06-16 10:37:00-04:00,534.7,534.84,534.47,534.56,87101.0,534.616,529,534.6850000000001,52.51251816530472,0.2323133355397431,-0.06558532209760504,0.29789865763734813
2025-06-16 10:38:00-04:00,534.57,534.68,534.46,534.59,94646.0,534.549,478,534.6850000000001,53.47896339004137,0.2028097566658289,-0.0760711207772154,0.2788808774430443
2025-06-16 10:39:00-04:00,534.6,534.75,534.6,534.74,44536.0,534.684,320,534.6915,58.07349699349759,0.18934900675981226,-0.07162549654658562,0.2609745033063979
2025-06-16 10:40:00-04:00,534.75,534.86,534.46,534.47,46411.0,534.635,340,534.685,48.741977237722786,0.15510655020375452,-0.0846943624821147,0.23980091268586923
2025-06-16 10:41:00-04:00,534.48,534.58,534.39,534.51,50393.0,534.486,304,534.6785,50.023197442781374,0.12970170190249064,-0.08807936862670288,0.21778107052919352
2025-06-16 10:42:00-04:00,534.52,534.53,534.34,534.44,84019.0,534.45,472,534.681,47.77276965435415,0.1027354908186453,-0.09203646376843858,0.19477195458708388
2025-06-16 10:43:00-04:00,534.44,534.72,534.42,534.72,51501.0,534.556,326,534.699,56.251020069676294,0.10277352497439551,-0.07359874369015071,0.17637226866454622
2025-06-16 10:44:00-04:00,534.74,534.87,534.68,534.81,48717.0,534.776,302,534.7139999999999,58.57859277190981,0.10881160273197565,-0.05404853274605648,0.16286013547803213
2025-06-16 10:45:00-04:00,534.83,534.93,534.76,534.89,58521.0,534.858,331,534.7345,60.585923091746096,0.11868403855089582,-0.03534087754170906,0.15402491609260488
2025-06-16 10:46:00-04:00,534.88,534.99,534.69,534.81,151416.0,534.864,775,534.748,57.58083875187472,0.11868456190120469,-0.028272283353120153,0.14695684525432484
2025-06-16 10:47:00-04:00,534.79,534.79,534.61,534.67,74686.0,534.676,466,534.7505,52.65845176238841,0.10616435014549097,-0.0326339960870671,0.13879834623255807
2025-06-16 10:48:00-04:00,534.66,534.75,534.55,534.64,40374.0,534.664,245,534.742,51.63972068625912,0.0927520548935945,-0.036837033071170866,0.12958908796476537
2025-06-16 10:49:00-04:00,534.63,534.69,534.53,534.57,38182.0,534.596,229,534.7299999999999,49.24573494032968,0.0756027973043274,-0.04318903252835038,0.11879182983267778
2025-06-16 10:50:00-04:00,534.58,534.58,534.44,534.44,38762.0,534.524,220,534.7090000000001,45.0671629327089,0.050934828568529156,-0.05428560101131891,0.10522042957984806
2025-06-16 10:51:00-04:00,534.44,534.58,534.38,534.57,50521.0,534.463,293,534.6975,49.66655669790292,0.0413979889200391,-0.05105795252784717,0.09245594144788627
2025-06-16 10:52:00-04:00,534.59,534.63,534.47,534.63,49506.0,534.536,234,534.6800000000001,51.677547624510666,0.038240658837366936,-0.04337222608841547,0.0816128849257824
2025-06-16 10:53:00-04:00,534.63,534.74,534.62,534.65,47662.0,534.677,322,534.664,52.36080032237822,0.03692661778870843,-0.03574901370965919,0.07267563149836762
2025-06-16 10:54:00-04:00,534.65,534.68,534.39,534.46,59176.0,534.499,424,534.6395,45.74364345650261,0.02031958713473614,-0.04188483549090519,0.062204422625641326
2025-06-16 10:55:00-04:00,534.45,534.61,534.41,534.42,36156.0,534.5,229,534.615,44.469499583408705,0.0038859353444422595,-0.046654789824959256,0.050540725169401515
2025-06-16 10:56:00-04:00,534.41,534.48,534.28,534.42,41016.0,534.371,235,534.6005,44.469499583408705,-0.009033717030774824,-0.047659553760141075,0.03862583672936625
2025-06-16 10:57:00-04:00,534.43,534.46,534.28,534.46,34377.0,534.372,188,534.5955,46.20722453258385,-0.015862120264500845,-0.043590365595093675,0.027728245330592833
2025-06-16 10:58:00-04:00,534.44,534.44,534.2,534.37,64311.0,534.297,374,534.5844999999999,42.95047317033425,-0.028210731114199916,-0.0447511811558342,0.016540450041634285
2025-06-16 10:59:00-04:00,534.36,534.47,534.24,534.47,29463.0,534.343,199,534.571,47.38762982081745,-0.02958687088403167,-0.036901856740532764,0.007314985856501094
2025-06-16 11:00:00-04:00,534.48,534.58,534.43,534.51,53070.0,534.492,307,534.5730000000001,49.09321365508781,-0.02713698755974292,-0.02756157873299521,0.0004245911732522912
2025-06-16 11:01:00-04:00,534.51,534.76,534.49,534.73,49906.0,534.631,304,534.5840000000001,57.29346102447312,-0.007358452333505738,-0.006226434805406423,-0.0011320175280993146
2025-06-16 11:02:00-04:00,534.73,534.84,534.56,534.78,36850.0,534.693,278,534.601,58.91334555580185,0.012210012044192808,0.010673623657833697,0.0015363883863591101
2025-06-16 11:03:00-04:00,534.78,534.8,534.35,534.35,32453.0,534.613,217,534.5825,43.59767161431128,-0.006899709734511816,-0.006748878496696741,-0.00015083123781507517
2025-06-16 11:04:00-04:00,534.34,534.64,534.34,534.63,44783.0,534.495,309,534.5735000000001,52.29457176228547,0.0005430975298850171,0.0005551430141600739,-1.2045484275056716e-05
2025-06-16 11:05:00-04:00,534.63,534.77,534.36,534.44,83244.0,534.535,559,534.551,46.99874286025127,-0.008788527519755007,-0.00702118562838396,-0.001767341891371047
2025-06-16 11:06:00-04:00,534.44,534.77,534.43,534.65,49036.0,534.642,367,534.543,52.7002134986124,0.0007526611452703946,0.0020160024293131534,-0.0012633412840427588
2025-06-16 11:07:00-04:00,534.64,534.71,534.55,534.66,28456.0,534.641,197,534.5425,52.95971272964221,0.009017094872660891,0.00822434892536292,0.0007927459472979712
2025-06-16 11:08:00-04:00,534.66,534.73,534.59,534.65,73104.0,534.65,510,534.543,52.6486494025375,0.014591598848596732,0.011039082321039008,0.003552516527557723
2025-06-16 11:09:00-04:00,534.63,534.78,534.63,534.72,29792.0,534.717,224,534.5505,54.65636524477631,0.024376847275902946,0.016659464598676177,0.007717382677226768
2025-06-16 11:10:00-04:00,534.73,534.9,534.69,534.88,54353.0,534.815,316,534.5725,58.94163487958957,0.044529086388251926,0.029449362968820128,0.0150797234194318
2025-06-16 11:11:00-04:00,534.89,534.93,534.73,534.8,53677.0,534.838,327,534.5840000000001,56.087449342168455,0.053428657357699194,0.030679147150613914,0.02274951020708528
2025-06-16 11:12:00-04:00,534.8,534.8,534.63,534.75,32058.0,534.716,256,534.5899999999999,54.31709082169515,0.05580377811895687,0.02644341432949727,0.0293603637894596
2025-06-16 11:13:00-04:00,534.78,534.84,534.69,534.82,17948.0,534.762,122,534.5985,56.3923435880978,0.06261273281086233,0.026601895217122182,0.036010837593740144
2025-06-16 11:14:00-04:00,534.82,534.89,534.71,534.88,22737.0,534.789,153,534.6195,58.14734765916185,0.07202017329245791,0.02880746855897421,0.0432127047334837
2025-06-16 11:15:00-04:00,534.89,535.14,534.89,534.96,123281.0,535.028,729,534.6465000000001,60.433804925635805,0.08495169876050568,0.03339119522161758,0.0515605035388881
2025-06-16 11:16:00-04:00,534.96,534.97,534.82,534.92,42583.0,534.9,281,534.6715,58.70684008555332,0.09092424208995453,0.03149099084085314,0.05943325124910139
2025-06-16 11:17:00-04:00,534.9,535.18,534.86,535.15,67816.0,535.06,359,534.7059999999999,64.91517819090163,0.11291498980290271,0.042785390843041046,0.07012959895986166
2025-06-16 11:18:00-04:00,535.14,535.31,535.11,535.25,80012.0,535.232,516,534.75,67.2226079306301,0.1368346355632184,0.05336402928268538,0.08347060628053302
2025-06-16 11:19:00-04:00,535.26,535.29,535.17,535.19,47935.0,535.221,259,534.786,64.4823829395024,0.1492294049131715,0.05260703890611078,0.09662236600706071
2025-06-16 11:20:00-04:00,535.19,535.2,535.03,535.13,44817.0,535.115,297,534.817,61.77070500509116,0.15245346175527175,0.04466487659856881,0.10778858515670293
2025-06-16 11:21:00-04:00,535.12,535.32,535.09,535.3,58560.0,535.25,297,534.8455,66.11826003752812,0.16680332438932055,0.04721179138609409,0.11959153300322646
2025-06-16 11:22:00-04:00,535.29,535.35,535.11,535.12,33328.0,535.216,252,534.8625,58.528555461444654,0.1617862273146784,0.03375575544916154,0.12803047186551686
2025-06-16 11:23:00-04:00,535.14,535.16,535.02,535.06,49484.0,535.109,278,534.898,56.212239642475865,0.15122541077687401,0.01855595112908573,0.13266945964778828
2025-06-16 11:24:00-04:00,535.09,535.34,535.06,535.33,32508.0,535.227,216,534.933,63.25884527055915,0.16276636179964044,0.024077521721481726,0.1386888400781587
2025-06-16 11:25:00-04:00,535.33,535.37,535.03,535.14,94060.0,535.26,550,534.9680000000001,56.38266359571354,0.15479683497369479,0.012886395916428844,0.14191043905726594
2025-06-16 11:26:00-04:00,535.15,535.18,534.59,534.64,113046.0,534.837,641,534.9675,43.10422498166171,0.10690279731829833,-0.028006113391174092,0.13490891070947242
2025-06-16 11:27:00-04:00,534.65,534.71,534.44,534.49,65649.0,534.561,440,534.9590000000001,40.05647010463634,0.05619490118010617,-0.06297120762349301,0.11916610880359918
2025-06-16 11:28:00-04:00,534.49,534.63,534.48,534.61,39847.0,534.566,230,534.957,43.49835211759263,0.02539874436320133,-0.07501389155231829,0.10041263591551962
2025-06-16 11:29:00-04:00,534.57,534.64,534.48,534.58,28669.0,534.558,215,534.95,42.836152668936656,-0.0014119055003902758,-0.08145963313272792,0.08004772763233764
2025-06-16 11:30:00-04:00,534.56,534.79,534.5,534.78,55633.0,534.619,372,534.9449999999999,48.46841570961702,-0.006446894362170497,-0.06919569759560651,0.06274880323343601
2025-06-16 11:31:00-04:00,534.79,534.93,534.61,534.72,86569.0,534.72,575,534.941,46.973154245964906,-0.015104542110179864,-0.0622826762748927,0.04717813416471284
2025-06-16 11:32:00-04:00,534.72,534.72,534.48,534.55,53718.0,534.637,308,534.931,42.93186082608657,-0.035276721489822194,-0.06596388452362803,0.030687163033805833
2025-06-16 11:33:00-04:00,534.55,534.65,534.49,534.65,49972.0,534.591,325,534.9225,45.8813923124979,-0.04270191363639242,-0.0587112613361586,0.016009347699766183
2025-06-16 11:34:00-04:00,534.63,534.75,534.61,534.69,24441.0,534.7,182,534.913,47.06004955747295,-0.044841857185588196,-0.048680963908283505,0.003839106722695307
2025-06-16 11:35:00-04:00,534.72,534.72,534.5,534.54,20909.0,534.613,158,534.892,43.25554060498358,-0.05797324478464816,-0.04944988120587478,-0.008523363578773386
2025-06-16 11:36:00-04:00,534.54,534.79,534.49,534.72,40378.0,534.619,269,534.882,48.623135773611814,-0.05324173085466555,-0.03577469382071373,-0.017467037033951822
2025-06-16 11:37:00-04:00,534.77,534.89,534.55,534.79,70343.0,534.743,524,534.864,50.58090412880976,-0.04334391531574511,-0.020701502625434628,-0.02264241269031048
2025-06-16 11:38:00-04:00,534.79,534.94,534.63,534.86,55748.0,534.784,450,534.8445,52.52898469785009,-0.029511223194845115,-0.0054950484036277066,-0.02401617479121741
2025-06-16 11:39:00-04:00,534.88,534.89,534.63,534.68,16500.0,534.734,124,534.8190000000001,47.35916599780466,-0.03269630802094525,-0.0069441065837822745,-0.02575220143716298
2025-06-16 11:40:00-04:00,534.7,534.8,534.61,534.74,16111.0,534.679,133,534.7995,49.15548651834157,-0.030032812565423228,-0.0034244889026082,-0.026608323662815028
2025-06-16 11:41:00-04:00,534.76,534.85,534.73,534.79,34088.0,534.785,193,534.774,50.666291035377554,-0.023615170113771455,0.0023945228392348583,-0.026009692953006314
2025-06-16 11:42:00-04:00,534.77,534.77,534.61,534.76,19882.0,534.672,117,534.7560000000001,49.71182642155945,-0.020711146311327866,0.00423883731334276,-0.024949983624670626
2025-06-16 11:43:00-04:00,534.74,534.81,534.67,534.75,40003.0,534.76,161,534.7405,49.37791070780108,-0.018997610325754977,0.004761898639132522,-0.0237595089648875
2025-06-16 11:44:00-04:00,534.74,534.79,534.63,534.67,19992.0,534.699,163,534.7075,46.67673827829977,-0.023820365775009122,-4.868544809729855e-05,-0.023771680326911824
2025-06-16 11:45:00-04:00,534.67,534.78,534.63,534.71,23446.0,534.705,164,534.6859999999999,48.20248761192546,-0.024136537528420376,-0.0002918857612068393,-0.023844651767213537
2025-06-16 11:46:00-04:00,534.71,534.96,534.71,534.92,42878.0,534.867,236,534.7,55.415181086722434,-0.007357053431633176,0.013190078668464292,-0.020547132100097468
2025-06-16 11:47:00-04:00,534.92,534.93,534.8,534.92,21269.0,534.879,149,534.7214999999999,55.415181086722434,0.0058731070821522735,0.021136191345799794,-0.01526308426364752
2025-06-16 11:48:00-04:00,534.91,534.91,534.8,534.83,15531.0,534.853,127,534.7325,51.82805945661624,0.008992200281454643,0.019404227636081732,-0.010412027354627089
2025-06-16 11:49:00-04:00,534.83,534.86,534.76,534.85,17659.0,534.818,110,534.746,52.56292422245076,0.012928900648034869,0.018672742402129565,-0.005743841754094698
2025-06-16 11:50:00-04:00,534.83,534.86,534.68,534.78,20543.0,534.765,136,534.746,49.70490429242476,0.01028182656887111,0.012820534658372646,-0.002538708089501536
2025-06-16 11:51:00-04:00,534.77,534.77,534.54,534.54,27748.0,534.633,195,534.737,41.39443452353534,-0.011054562827212067,-0.006812683790168424,-0.004241879037043643
2025-06-16 11:52:00-04:00,534.55,534.6,534.39,534.46,40921.0,534.475,273,534.7325,39.05064824006977,-0.034026895683723524,-0.023828013317343903,-0.01019888236637962
2025-06-16 11:53:00-04:00,534.48,534.49,534.32,534.39,43929.0,534.373,304,534.7194999999999,37.07266504375637,-0.057221436859776986,-0.03761804359471789,-0.019603393265059096
2025-06-16 11:54:00-04:00,534.38,534.46,534.24,534.26,44675.0,534.326,265,534.698,33.662533410502654,-0.08511207240383101,-0.05240694331101753,-0.03270512909281348
2025-06-16 11:55:00-04:00,534.26,534.38,534.21,534.24,56435.0,534.292,395,534.683,33.15721318142328,-0.10758921338685923,-0.0599072674352366,-0.04768194595162263
2025-06-16 11:56:00-04:00,534.23,534.35,533.81,534.04,174778.0,534.038,1280,534.649,28.542940255007174,-0.13992783708135903,-0.07379671290378911,-0.06613112417756992
2025-06-16 11:57:00-04:00,534.04,534.17,533.96,534.08,71450.0,534.07,383,534.6135,30.622440401936974,-0.1604788631999554,-0.0754781912179084,-0.08500067198204701
2025-06-16 11:58:00-04:00,534.08,534.21,534.05,534.19,24324.0,534.148,150,534.5799999999999,36.1273025494535,-0.16597634676077178,-0.06478053982297981,-0.10119580693779197
2025-06-16 11:59:00-04:00,534.2,534.32,534.13,534.16,52991.0,534.243,345,534.5539999999999,35.30454606565872,-0.17078518605467252,-0.05567150329350444,-0.11511368276116808
2025-06-16 12:00:00-04:00,534.18,534.48,534.15,534.46,42921.0,534.359,308,534.54,48.04648210480262,-0.14867490132996863,-0.02684897485504044,-0.1218259264749282
2025-06-16 12:01:00-04:00,534.46,534.48,534.09,534.11,44230.0,534.285,283,534.5060000000001,38.51565806194882,-0.15757795573279054,-0.028601623406289883,-0.12897633232650066
2025-06-16 12:02:00-04:00,534.12,534.14,533.99,534.1,46618.0,534.074,250,534.473,38.282000350394306,-0.16355524387472542,-0.027663129238579803,-0.13589211463614562
2025-06-16 12:03:00-04:00,534.07,534.09,533.93,533.95,34350.0,534.006,208,534.433,34.865262360568735,-0.17834023892760342,-0.03395849943316623,-0.1443817394944372
2025-06-16 12:04:00-04:00,533.96,534.16,533.9,534.16,37852.0,534.008,249,534.4075,42.59052648517407,-0.17113942036291974,-0.021406144694786022,-0.14973327566813371
2025-06-16 12:05:00-04:00,534.14,534.18,533.96,534.04,35851.0,534.077,227,534.374,39.69341151690966,-0.17312009618422053,-0.018709456412869446,-0.15441063977135108
2025-06-16 12:06:00-04:00,534.05,534.17,534.02,534.08,14842.0,534.078,121,534.3320000000001,41.13089732589166,-0.16950814594520125,-0.012078004939080123,-0.15743014100612113
2025-06-16 12:07:00-04:00,534.09,534.21,533.86,534.21,47329.0,534.012,383,534.2965,45.66398995511422,-0.15437618326848224,0.002443166190111118,-0.15681934945859335
2025-06-16 12:08:00-04:00,534.2,534.24,534.14,534.18,17007.0,534.195,136,534.264,44.80653537000521,-0.14315454660436444,0.010931842283383147,-0.1540863888877476
2025-06-16 12:09:00-04:00,534.21,534.22,534.05,534.19,17706.0,534.145,141,534.231,45.17608328712269,-0.13193355438477283,0.017722267602379826,-0.14965582198715266
2025-06-16 12:10:00-04:00,534.2,534.23,534.09,534.23,19392.0,534.181,160,534.2035,46.712995577283024,-0.11844777923397487,0.024966434202542243,-0.1434142134365171
2025-06-16 12:11:00-04:00,534.24,534.31,534.21,534.29,14719.0,534.266,103,534.191,49.021557507426856,-0.10174584395360853,0.03333469558632687,-0.1350805395399354
2025-06-16 12:12:00-04:00,534.29,534.42,534.29,534.42,24586.0,534.343,125,534.189,53.701729136141594,-0.07713041495674133,0.04636009966655526,-0.12349051462329659
2025-06-16 12:13:00-04:00,534.43,534.56,534.42,534.49,35943.0,534.501,242,534.1940000000001,56.04193035272913,-0.051381797765884585,0.057686973485929605,-0.10906877125181419
2025-06-16 12:14:00-04:00,534.48,534.49,534.42,534.46,15423.0,534.464,85,534.204,54.76433263553445,-0.033015994579272956,0.06084222133803299,-0.09385821591730595
2025-06-16 12:15:00-04:00,534.47,534.49,534.36,534.43,33036.0,534.41,183,534.2135000000001,53.45204201265372,-0.02064374428107385,0.058571577308985684,-0.07921532159005953
2025-06-16 12:16:00-04:00,534.43,534.6,534.43,534.54,29578.0,534.506,163,534.2384999999999,57.47573770385339,-0.001940200665330849,0.06182009673978295,-0.0637602974051138
2025-06-16 12:17:00-04:00,534.54,534.72,534.5,534.66,73545.0,534.671,399,534.2674999999999,61.39612226321932,0.022308332944248832,0.0688549042794901,-0.046546571335241274
2025-06-16 12:18:00-04:00,534.66,534.74,534.64,534.65,30757.0,534.694,173,534.2905000000001,60.892322616354754,0.04025452499797666,0.06944087706657434,-0.02918635206859769
2025-06-16 12:19:00-04:00,534.65,534.66,534.49,534.5,23698.0,534.572,144,534.3075000000001,53.76549133056674,0.0418903788862508,0.056861384763878794,-0.014971005877627992
2025-06-16 12:20:00-04:00,534.49,534.58,534.43,534.55,22773.0,534.52,143,534.312,55.629680262310835,0.046683251546596694,0.04932340593937975,-0.002640154392783055
2025-06-16 12:21:00-04:00,534.55,534.58,534.51,534.57,23514.0,534.542,90,534.3349999999999,56.38718006045635,0.05150178993801546,0.04331355546463882,0.00818823447337665
2025-06-16 12:22:00-04:00,534.57,534.67,534.48,534.48,34520.0,534.565,161,534.3539999999999,52.07848735241972,0.04751059591490048,0.031457889153219065,0.016052706761681416
2025-06-16 12:23:00-04:00,534.47,534.62,534.42,534.42,35745.0,534.512,261,534.3774999999999,49.37003023842042,0.03905583597190798,0.01840250336818125,0.020653332603726732
2025-06-16 12:24:00-04:00,534.43,534.44,534.16,534.25,69117.0,534.299,432,534.382,42.608537527126686,0.018425401988338308,-0.001782344492310739,0.020207746480649047
2025-06-16 12:25:00-04:00,534.24,534.33,534.08,534.14,30806.0,534.19,197,534.387,38.89645471106396,-0.00672294830633291,-0.021544555829585567,0.014821607523252657
2025-06-16 12:26:00-04:00,534.12,534.14,534.0,534.02,50064.0,534.023,240,534.384,35.28498323998257,-0.03592210653368966,-0.04059497124555385,0.004672864711864195
2025-06-16 12:27:00-04:00,534.02,534.17,534.0,534.06,29996.0,534.049,162,534.3765000000001,37.37237302911343,-0.05519868797637173,-0.04789724215058874,-0.00730144582578299
2025-06-16 12:28:00-04:00,534.04,534.23,533.99,534.19,34871.0,534.108,243,534.3770000000001,43.72537698027238,-0.05930200747729941,-0.04160044932121314,-0.017701558156086275
2025-06-16 12:29:00-04:00,534.19,534.22,534.07,534.08,13689.0,534.133,97,534.3715,40.02552599020682,-0.07061598136010616,-0.042331538563215906,-0.028284442796890255
2025-06-16 12:30:00-04:00,534.08,534.2,534.08,534.15,25259.0,534.151,171,534.3675000000001,43.31272709162078,-0.0730914197997663,-0.035845581602300836,-0.037245838197465464
2025-06-16 12:31:00-04:00,534.12,534.15,534.02,534.09,23283.0,534.1,148,534.3575,41.22689956292406,-0.07898424000416071,-0.033390721445356195,-0.045593518558804516
2025-06-16 12:32:00-04:00,534.09,534.21,534.04,534.17,15953.0,534.124,131,534.345,45.02815127416124,-0.07631925024975317,-0.02458058535275892,-0.051738664896994246
2025-06-16 12:33:00-04:00,534.18,534.22,534.12,534.18,26479.0,534.162,136,534.3294999999999,45.50263164938034,-0.07256383947060385,-0.016660139658887685,-0.05590369981171617
2025-06-16 12:34:00-04:00,534.17,534.21,534.04,534.04,15474.0,534.107,100,534.3085,40.26304264715189,-0.07996271889464879,-0.01924721526634609,-0.0607155036283027
